STATIONID,STREAM_NAME,LAT,LONG,YEAR,MONTH,DAY,AREAsqmi,Regular_IBI,SPEAR_IBI,IBI_Adjusted_Abundance_,SIBI-AIBI,SIBI-RIBI,S_IBI_Total_Taxa_Richness,S_IBI_EPT_Taxa_Richness,S_IBI_Beck's_Index,S_IBI_Hilsenhoff_Biotic_Index,S_IBI_Shannon_Diversity_Index,S_IBI_Percent_Sensitive_Individuals,S_IBI_Total_Individuals_Sampled,A_IBI_Total_Taxa_Richness,A_IBI_EPT_Taxa_Richness,A_IBI_Beck's_Index,A_IBI_Hilsenhoff_Biotic_Index,A_IBI_Shannon_Diversity_Index,A_IBI_Percent_Sensitive_Individuals,A_IBI_Total_Individuals_Sampled,Impaired-0_Attaining-1,Urban,Forested,Agriculture,OpenWaterWetland_,INST_COVER,EPI_SUB,R_IBI_Total_Taxa_Richness,R_IBI_EPT_Taxa_Richness,R_IBI_Beck's_Index,R_IBI_Hilsenhoff_Biotic_Index,R_IBI_Shannon_Diversity_Index,R_IBI_Percent_Sensitive_Individuals,R_IBI_Total_Individuals_Sampled,EMBEDDED,VELO_DEPTH,CHAN_ALT,SED_DEP,FREQ_RIFF,CHAN_FLOW,COND_BANKS,BANK_VEG,GRAZING,RIP_VEG_ZO,HAB_TOTAL,DESIGNATED_USE,IBI_Impairment_Threshold,Impaired-0_Attaining-1
20211129-1300-jeremmille,Unnamed__Tributary_to_Schuylkill_River,40.24204017,-75.73548347,2021,11,29,1.3,47.84726887,39.38968981,40.85394939,-1.464259578,-8.457579058,14,3,7,4.412060302,2.018647599,17.08542714,199,14,7,5,5.703517588,2.018647599,24.62311558,199,0,17.58728504,51.14643043,30.30224075,0.964043773,13,14,17,9,9,5.457286432,2.184721695,27.13567839,199,7,16,13,8,10,13,10,13,13,14,144,WWF,63,0
20211129-1400-jeremmille,Unnamed__Tributary_to_Schuylkill_River,40.23205506,-75.74417375,2021,11,29,1.6,94.52451602,67.09789968,77.06409802,-9.966198347,-27.42661635,25,12,20,3.899441341,2.825511478,31.2849162,179,25,16,18,2.832402235,2.825511478,68.15642458,179,1,1.171974522,98.11464968,0.280254777,0.433121019,16,17,32,20,35,2.383333333,3.06723045,71.11111111,180,16,15,16,15,19,15,10,17,16,15,187,WWF,63,1
20211130-1015-jeremmille,Sixpenny_Creek,40.25663848,-75.77020123,2021,11,30,4.4,73.32020845,49.64739082,65.32535759,-15.67796677,-23.67281763,18,8,11,3.652173913,1.658719145,30.43478261,207,18,11,12,2.710144928,1.658719145,84.5410628,207,1,5.868382747,89.15958017,3.945453153,1.026583927,15,16,20,13,19,2.106280193,1.685647558,88.4057971,207,16,16,15,13,16,12,10,11,12,10,162,HQ-CWF,63,1
20211130-1130-jeremmille,Unnamed__Tributary_to_East_Branch_Conestoga_River,40.18011202,-75.89419511,2021,11,30,1.2,79.98805321,68.85926691,70.29356583,-1.434298919,-11.1287863,19,10,17,2.409574468,2.511675829,64.89361702,188,19,12,15,2.904255319,2.511675829,72.87234043,188,1,19.42996177,56.51720542,22.69725408,1.355578728,15,16,24,15,23,2.984042553,2.66235955,74.46808511,188,13,16,16,10,16,12,7,14,16,16,167,WWF,63,1
20211130-1245-jeremmille,East_Branch_Conestoga_River,40.16867346,-75.86825387,2021,11,30,3.1,69.27953636,58.11906283,55.19335898,2.925703847,-11.16047353,21,11,19,4.920930233,2.378985794,26.51162791,215,21,12,9,4.637209302,2.378985794,26.51162791,215,1,38.93442623,50.40983607,10.6557377,0,12,15,28,14,18,4.176744186,2.560688295,40.93023256,215,6,15,15,8,14,10,6,15,16,15,147,WWF,63,1
20211130-1345-jeremmille,West_Branch_Conestoga_River,40.16019662,-75.90049901,2021,11,30,3.9,78.19686643,63.09981935,62.0201251,1.079694252,-15.09704708,21,11,20,4.38974359,2.566638418,38.46153846,195,21,13,13,4.225641026,2.566638418,37.94871795,195,1,46.96356275,49.79757085,3.238866397,0,12,12,31,18,24,4.086734694,2.801136602,39.28571429,196,13,16,14,11,13,11,12,11,9,6,140,WWF,63,1
20211201-0800-twertz,Greens_Valley_Stream,40.75669807,-77.58527485,2021,12,1,2.7,73.04078708,68.29165425,69.40472114,-1.113066893,-4.749132834,16,9,17,1.256038647,2.058334853,82.12560386,207,16,11,17,2.429951691,2.058334853,85.50724638,207,1,2.381274523,97.61872548,0,0,19,20,16,13,20,2.154589372,2.058334853,96.1352657,207,17,20,19,20,20,20,19,20,20,20,234,HQ-CWF,63,1
20211201-0900-twertz,Laurel_Creek,40.76363444,-77.59391876,2021,12,1,2.5,96.85843147,66.01207155,72.83078092,-6.818709376,-30.84635992,26,14,20,4.213930348,2.528782265,26.3681592,201,26,17,22,3.940298507,2.528782265,40.29850746,201,1,5.60965574,91.33177891,0.384035112,2.674530243,20,20,31,20,38,2.243781095,2.700585833,82.08955224,201,20,19,19,19,20,19,19,20,18,19,232,HQ-CWF,63,1
20211201-1230-tdaley,Meshoppen_Creek,41.65069817,-75.92132769,2021,12,1,35.1,66.97551155,50.65787045,57.42714703,-6.769276576,-16.3176411,20,9,14,5.053398058,2.346667015,13.59223301,206,20,11,7,4.194174757,2.346667015,45.63106796,206,1,7.786189069,53.78415805,33.05760709,5.37204579,16,18,24,14,15,4.053398058,2.502310096,46.60194175,206,16,16,13,16,19,15,16,12,10,10,177,CWF,63,1
20211201-1345-tdaley,Thomas_Creek,41.65182851,-75.9218534,2021,12,1,3.6,60.71020422,52.86386542,48.92420716,3.939658261,-7.846338799,17,6,9,3.271028037,2.047188708,47.19626168,214,17,9,2,4.481308411,2.047188708,42.05607477,214,0,10.28071126,45.15750519,40.34660168,4.215181876,14,16,21,11,11,3.925233645,2.121446822,54.6728972,214,15,13,16,15,18,15,14,8,10,9,163,CWF,63,0
20211202-0930-jeremmille,Hospital_Creek,40.32464692,-76.11722921,2021,12,2,1.5,94.9714512,67.26364502,79.28637853,-12.02273351,-27.70780617,23,12,20,3.393258427,2.614655729,38.20224719,178,23,16,24,2.853932584,2.614655729,66.85393258,178,1,22.32606438,64.34060228,12.91796469,0.41536864,17,19,31,19,41,2.477777778,2.830877201,71.11111111,180,18,18,14,16,17,16,11,13,16,13,188,TSF ,63,1
20211202-1030-jeremmille,Hospital_Creek,40.32847693,-76.11160696,2021,12,2,2.3,89.71855798,65.58682314,74.10036876,-8.513545623,-24.13173484,25,11,23,4.039215686,2.686594389,26.96078431,204,25,14,23,3.529411765,2.686594389,51.47058824,204,1,17.86552533,69.76390998,12.09443601,0.276128676,15,17,30,18,36,2.882352941,2.809396252,60.78431373,204,19,15,14,17,17,17,16,10,16,16,189,TSF ,63,1
20211202-1145-jeremmille,Little_Muddy_Creek,40.24473246,-76.0463062,2021,12,2,3.7,42.85312289,37.89967488,36.65016145,1.249513429,-4.953448011,16,5,6,5.568720379,2.045235821,9.004739336,211,16,6,1,5.44549763,2.045235821,8.056872038,211,0,24.11427763,44.19772293,28.94420479,2.74379464,13,15,19,7,6,5.289099526,2.107259631,12.79620853,211,10,15,14,10,15,13,10,10,11,10,146,WWF,63,0
20211202-1230-jeremmille,Unnamed__Tributary_to_Little_Muddy_Creek,40.23855036,-76.02471537,2021,12,2,2.1,70.12610462,53.19660917,55.52922768,-2.332618506,-16.92949545,19,9,14,4.932291667,2.581189555,20.83333333,192,19,11,12,4.723958333,2.581189555,26.04166667,192,1,18.34520176,52.89928789,28.75551034,0,15,16,27,14,19,4.145833333,2.734421325,40.10416667,192,10,15,14,13,16,15,14,15,14,10,167,TSF ,63,1
20211202-1330-jeremmille,Little_Muddy_Creek,40.20403372,-76.08259652,2021,12,2,10.8,50.37835998,38.73265059,44.46625771,-5.733607115,-11.64570939,16,4,6,5.523364486,2.263714685,10.74766355,214,16,7,2,4.864485981,2.263714685,28.5046729,214,0,28.31417728,40.33807973,28.02885521,3.318887782,13,15,19,8,5,4.640186916,2.515368464,29.90654206,214,10,15,14,10,16,14,15,14,14,9,159,WWF,63,0
20211206-1000-jeremmille,Hammer_Creek,40.24638496,-76.33510499,2021,12,6,14.3,53.47067559,35.07570448,46.38235831,-11.30665383,-18.39497111,16,5,4,5.604545455,1.797809129,6.818181818,220,16,5,2,3.506912442,2.16336542,11.52073733,220,0,13.13192212,37.72999285,48.78304752,0.355037513,15,16,19,6,7,3.027272727,1.901500145,51.36363636,220,9,15,16,11,15,14,5,15,15,13,159,HQ-CWF,63,0
20211206-1100-kstaudenme,Slippery_Rock_Creek,40.86375148,-80.25451484,2021,12,6,826.3,44.10963752,39.24404824,51.38415076,-12.14010252,-4.86558928,16,3,2,5.566820276,2.16336542,11.05990783,217,16,5,2,4.350230415,2.16336542,39.63133641,217,0,17.45699515,54.43593228,25.45571798,2.651354582,16,14,18,5,2,4.646788991,2.296216699,5.963302752,218,12,18,16,13,16,15,16,16,16,10,178,CWF,63,0
20211206-1200-jeremmille,Hammer_Creek,40.27047023,-76.32139373,2021,12,6,11.9,38.05238028,32.56725968,31.34534729,1.221912392,-5.485120598,13,3,5,5.871921182,2.111517107,1.97044335,203,13,3,1,5.660098522,2.111517107,2.463054187,203,0,15.26432139,25.81261428,58.5382495,0.384814825,10,11,17,3,5,5.325123153,2.296519469,8.374384236,203,8,16,13,10,12,14,8,11,10,8,131,CWF,63,0
20211206-1245-jeremmille,Hammer_Creek,40.2861402,-76.32951682,2021,12,6,5.8,27.78949475,27.13527337,21.74361348,5.391659887,-0.654221383,10,1,2,4.882629108,1.604596338,2.34741784,213,10,0,0,6.427230047,1.604596338,0,213,0,9.871613735,32.99342711,56.65581424,0.479144911,6,8,13,1,1,6.074766355,1.873823802,4.672897196,214,3,16,15,9,13,15,7,12,14,8,126,CWF,63,0
20211206-1330-jeremmille,Hammer_Creek,40.2763283,-76.36365105,2021,12,6,0.6,88.95600516,56.58360892,70.50640912,-13.92280021,-32.37239625,22,10,15,4.825396825,2.502364022,24.86772487,189,22,14,24,3.354497354,2.502364022,42.32804233,189,1,0.138888889,99.86111111,0,0,16,16,30,18,39,2.794736842,2.773056679,52.63157895,190,8,10,15,13,16,14,13,17,16,17,171,CWF,63,1
20211208-0945-ablascovic,Earlakill_Run,40.42198942,-76.38141931,2021,12,8,3.6,34.20535683,32.02995192,29.94229924,2.087652684,-2.175404906,15,3,5,5.956521739,1.844403373,2.898550725,207,15,3,0,5.719806763,1.844403373,0.966183575,207,0,18.18824639,3.456945317,77.86769327,0.487115022,2,3,18,3,1,5.618357488,2.155852307,2.415458937,207,4,13,11,3,3,16,7,6,3,5,76,WWF,63,0
20211208-1015-ablascovic,Little_Swatara_Creek,40.41852713,-76.38019526,2021,12,8,56.9,57.3908349,48.01165303,50.57699176,-2.565338729,-9.379181869,19,8,9,5.744075829,1.667141077,10.90047393,211,19,10,5,4.872037915,1.667141077,16.58767773,211,0,11.7373015,33.42149543,53.51824587,1.322957198,6,7,21,11,7,4.331753555,1.950154401,17.53554502,211,8,16,11,6,8,15,8,10,9,8,112,WWF,63,0
20211208-1115-ablascovic,Deep_Run,40.41023744,-76.40027902,2021,12,8,5.4,31.5765716,32.89309401,30.4633234,2.429770613,1.316522413,17,3,3,5.325,1.625109528,6.5,200,17,4,0,5.91,1.625109528,2.5,200,0,15.6920078,14.00642128,69.77984176,0.52172916,8,8,18,4,1,5.888888889,1.628819521,3.03030303,198,10,15,13,5,10,15,5,9,4,4,106,WWF,63,0
20211209-0930-ablascovic,Little_Swatara_Creek,40.41693406,-76.39748696,2021,12,9,61.1,71.9417267,52.2364117,63.58323819,-11.34682649,-19.705315,19,6,12,5.346534653,2.28132763,8.910891089,202,19,9,3,3.975247525,2.28132763,55.94059406,202,1,12.1321465,31.41213752,55.16471927,1.290996714,10,14,23,11,6,3.778325123,2.508769884,56.15763547,203,13,16,10,10,11,16,10,10,7,9,136,WWF,63,1
20211209-1000-ablascovic,Little_Swatara_Creek,40.41627827,-76.3962718,2021,12,9,61.1,65.18968314,51.24634857,56.25489122,-5.008542653,-13.94333457,18,7,9,5.330188679,2.203754151,13.67924528,212,18,9,2,4.405660377,2.203754151,37.73584906,212,1,12.13149823,31.40445816,55.1731885,1.2908551,12,14,22,11,5,4.056603774,2.456565891,38.20754717,212,13,16,15,10,11,16,10,10,7,9,143,WWF,63,1
20211209-1130-ablascovic,Unnamed__Tributary_to_Little_Swatara_Creek,40.43123349,-76.30907362,2021,12,9,1.4,48.59483375,33.62449901,39.81517996,-6.190680953,-14.97033474,16,3,0,5.655963303,2.197954459,5.963302752,218,16,7,4,5.380733945,2.197954459,7.798165138,218,0,19.7778727,12.75096113,67.08671508,0.384451089,11,15,22,9,8,5.146788991,2.42230806,10.09174312,218,9,11,15,11,16,17,6,14,7,4,136,CWF,63,0
20211209-1200-ablascovic,Unnamed__Tributary_to_Little_Swatara_Creek,40.43405862,-76.30023799,2021,12,9,4.8,34.82618784,28.96244893,29.53600566,-0.573556725,-5.863738905,14,3,0,6.061904762,1.819567247,2.857142857,210,14,3,0,5.6,1.819567247,0.952380952,210,0,13.37018029,6.566653507,78.72088433,1.342281879,5,8,19,3,2,5.376190476,2.016224548,2.380952381,210,4,11,15,4,13,15,5,11,10,8,109,CWF,63,0
20211213-0900-ablascovic,Little_Swatara_Creek,40.47804825,-76.24145574,2021,12,13,7.2,52.41239116,46.4402444,44.25549331,2.184751094,-5.972146756,18,8,14,5.463302752,2.178761956,11.00917431,218,18,9,3,5.04587156,2.178761956,15.59633028,218,0,10.01476099,51.02380682,37.51561258,1.445819613,11,15,24,9,5,4.729357798,2.547928262,22.93577982,218,13,15,11,5,12,13,6,12,15,15,143,WWF,63,0
20211213-0945-jeremmille,Little_Muddy_Creek,40.17809583,-76.08448485,2021,12,13,13.7,52.79004862,38.73584954,45.21613656,-6.480287015,-14.05419908,18,5,5,5.672727273,2.139799458,8.636363636,220,18,8,3,4.9,2.139799458,24.54545455,220,0,27.90906948,36.30150194,32.80269106,2.986737514,15,15,22,10,7,4.659090909,2.405753993,24.54545455,220,5,16,13,9,15,10,5,10,10,10,133,WWF,63,0
20211213-1000-ablascovic,Unnamed__Tributary_to_Little_Swatara_Creek,40.47858024,-76.24156199,2021,12,13,1.9,61.42526876,49.80301444,50.16708912,-0.364074678,-11.62225432,19,7,9,4.527918782,2.190714689,30.96446701,197,19,9,3,4.16751269,2.190714689,33.50253807,197,0,5.744094016,70.28420674,23.67190311,0.299796139,7,14,26,11,7,3.873096447,2.569489147,40.60913706,197,6,9,15,4,15,14,8,10,16,15,133,CWF,63,0
20211213-1045-jeremmille,Muddy_Creek,40.1744464,-76.08084143,2021,12,13,26.1,60.65762048,46.01186483,49.07936332,-3.067498492,-14.64575565,21,5,8,5.334975369,2.625602818,13.30049261,203,21,8,1,5,2.625602818,27.5862069,203,0,18.08333718,46.31473183,34.26109854,1.340832448,14,16,28,11,9,4.838235294,2.833246266,29.41176471,204,9,16,15,12,16,13,10,10,10,7,148,TSF ,63,0
20211213-1100-ablascovic,Little_Swatara_Creek,40.48160632,-76.20748559,2021,12,13,3.3,55.15352045,47.53657916,46.69100864,0.845570516,-7.616941294,16,8,12,4.811320755,2.242737546,17.45283019,212,16,9,2,4.783018868,2.242737546,30.66037736,212,0,8.382380862,67.20144295,23.03018796,1.385988229,12,14,19,9,6,4.061320755,2.288633168,48.11320755,212,10,11,12,7,12,14,10,12,9,11,134,WWF,63,0
20211213-1200-jeremmille,Muddy_Creek,40.17958113,-76.0366439,2021,12,13,13.5,51.40902018,44.1335678,45.39485857,-1.261290774,-7.275452384,17,5,10,5.213636364,2.245269128,19.54545455,220,17,8,3,4.822727273,2.245269128,24.09090909,220,0,16.89355215,55.75105372,26.28822527,1.067168864,15,14,20,10,6,4.740909091,2.415450041,25.45454545,220,10,16,14,14,12,13,8,11,10,6,143,TSF ,63,0
20211213-1300-jeremmille,Muddy_Creek,40.20974286,-76.01998336,2021,12,13,3.4,44.37804014,39.40069184,38.65404933,0.746642506,-4.977348304,16,4,3,5.326923077,2.198927699,20.67307692,208,16,7,1,5.298076923,2.198927699,7.692307692,208,0,13.23038397,58.84808013,27.87979967,0.041736227,14,16,21,7,6,5.230769231,2.282690513,9.615384615,208,13,14,14,10,16,14,11,11,8,3,144,TSF ,63,0
20211213-1345-jeremmille,Muddy_Creek,40.15670709,-76.11467577,2021,12,13,44.4,53.98602252,49.16696582,47.53578376,1.631182063,-4.819056697,18,5,5,3.563636364,2.170621277,38.63636364,220,18,7,1,4.75,2.170621277,42.72727273,220,0,20.8086538,40.584998,36.71028316,1.896065039,15,14,21,9,3,4.272727273,2.412977189,42.27272727,220,11,16,15,14,14,15,7,12,10,8,151,WWF,63,0
20211214-0945-jagrassi,Stanton_Brook,41.73512234,-78.55018581,2021,12,14,2.8,91.04112774,66.7206547,76.77602803,-10.05537334,-24.32047304,24,12,24,3.711009174,2.483061973,31.19266055,218,24,16,24,3.211009174,2.483061973,59.17431193,218,1,2.523659306,95.39957939,0.933228181,1.143533123,19,19,27,18,38,2.472477064,2.558947842,73.85321101,218,18,18,18,17,19,18,18,19,18,18,219,HQ-CWF,63,1
20211214-1120-tdaley,Meshoppen_Creek,41.78323248,-75.84277711,2021,12,14,5.6,56.94970543,39.80886339,42.19544326,-2.38657987,-17.14084204,19,5,12,4.859813084,1.573708876,4.205607477,214,19,9,9,5.528037383,1.573708876,12.14953271,214,0,6.964985463,52.78093793,38.66767792,1.586398685,16,17,24,11,16,4.532407407,1.65085594,37.03703704,216,16,16,15,14,19,12,12,13,16,15,181,CWF,63,0
20211214-1130-jeremmille,Unnamed__Tributary_to_Hammer_Creek,40.2836823,-76.31906442,2021,12,14,4.8,28.8453021,33.90107428,27.88858698,6.012487301,5.055772181,13,3,2,4.615740741,1.845158401,10.18518519,216,13,2,0,5.75462963,1.845158401,0.462962963,216,0,22.19817382,17.34866419,60.08792695,0.365235036,12,16,14,2,0,5.708333333,1.874998581,1.388888889,216,10,16,16,16,16,16,7,13,15,10,163,CWF,63,0
20211214-1245-jagrassi,Sibbald_Run,41.53619461,-79.43071924,2021,12,14,1,88.41616373,59.16659087,69.62042006,-10.45382919,-29.24957286,20,11,15,3.986842105,2.608837321,26.75438596,228,20,14,18,3.346491228,2.608837321,53.07017544,228,1,0.157294534,95.63507668,4.207628785,0,18,17,23,17,34,2.052401747,2.656980319,76.8558952,229,16,16,19,15,17,16,17,19,20,19,209,CWF,63,1
20211214-1245-jeremmille,Hammer_Creek,40.22795551,-76.33527301,2021,12,14,19.1,41.75733822,35.66926804,37.906806,-2.237537957,-6.088070177,14,3,8,5.572093023,2.024702065,7.906976744,215,14,5,1,4.869767442,2.024702065,18.60465116,215,0,11.86868687,49.11186697,38.66900295,0.350443208,16,15,15,5,5,4.534883721,2.085182618,21.39534884,215,5,16,15,10,16,16,13,16,16,15,169,HQ-CWF,63,0
20211214-1305-tdaley,Burdick_Creek,41.71759488,-75.87111755,2021,12,14,2.8,92.43049608,65.00201989,72.05014989,-7.048129999,-27.42847619,24,12,20,3.88,2.62300479,29,200,24,15,19,3.485,2.62300479,49.5,200,1,8.584429959,51.16221867,38.4946501,1.758701267,14,15,33,21,31,2.685,2.808272816,71.5,200,15,12,11,13,17,14,15,13,8,8,155,CWF,63,1
20211214-1415-jeremmille,Hammer_Creek,40.18841499,-76.26689277,2021,12,14,29,53.18664357,41.92670539,43.87990353,-1.95319814,-11.25993818,12,3,3,3.871428571,2.042747013,37.61904762,210,12,5,1,4.261904762,2.042747013,47.14285714,210,0,13.55672752,40.82996268,44.60211401,1.011195781,12,12,19,7,6,4.142180095,2.289007931,47.86729858,211,5,16,12,8,12,11,3,12,16,13,132,TSF ,63,0
20211214-1515-jeremmille,Hammer_Creek,40.16487551,-76.23696493,2021,12,14,32.4,52.2910021,48.36765695,46.24745151,2.120205434,-3.923345153,15,4,8,3.163551402,1.898098427,43.92523364,214,15,6,2,4.485981308,1.898098427,51.40186916,214,0,13.76622345,36.80525903,48.51196091,0.916556607,9,10,18,8,6,4.378504673,2.050980656,50.93457944,214,2,16,13,6,11,11,9,11,12,9,119,TSF ,63,0
20211215-1030-smeans,Big_Plum_Run,41.16885482,-77.40339837,2021,12,15,3.3,80.38307669,50.2185734,68.19810321,-17.97952981,-30.16450329,21,8,15,4.444933921,1.894031229,18.06167401,227,21,13,15,2.81938326,1.894031229,70.04405286,227,1,7.343067249,82.13790898,10.51902377,0,12,14,26,15,26,2.110132159,1.963831032,76.21145374,227,17,17,15,16,18,18,12,11,13,11,174,CWF,63,1
20211215-1120-slott,Jones_Mill_Run,40.00399485,-79.24177236,2021,12,15,4.8,96.27095119,65.97410686,72.70422444,-6.730117585,-30.29684433,28,14,23,4.79638009,2.66966694,16.28959276,221,28,17,22,4.108597285,2.66966694,32.12669683,221,1,8.400058233,91.54898821,0.00727908,0.04367448,17,17,38,21,38,2.609865471,2.914817271,73.0941704,223,15,19,20,16,19,19,17,18,19,17,213,EV,63,1
20211215-1200-tdaley,Bowers_Creek,41.00263027,-75.40998241,2021,12,15,1.3,97.21318024,75.49363101,80.21145744,-4.717826427,-21.71954922,29,16,23,3.804761905,2.876135761,37.14285714,210,29,18,26,3.642857143,2.876135761,43.80952381,210,1,0.992829564,98.34528406,0,0.661886376,19,16,36,23,43,2.357142857,2.969588782,75.23809524,210,16,18,18,11,18,17,19,19,19,18,208,EV,63,1
20211216-0900-mhoger,Carbaugh_Run,39.89698407,-77.45108,2021,12,16,6,96.12904073,59.19502185,80.10104741,-20.90602556,-36.93401888,26,12,21,4.931034483,2.413327647,9.359605911,203,26,19,27,2.950738916,2.413327647,50.24630542,203,1,5.766550523,91.44599303,0.673635308,2.113821138,18,16,30,22,37,1.467980296,2.531006547,90.64039409,203,18,19,20,17,19,16,15,19,20,20,217,EV,63,1
20211216-0956-mshank,South_Branch_Laurel_Run,40.2607867,-77.48904738,2021,12,16,3.3,86.85235339,69.15156117,79.2630929,-10.11153173,-17.70079222,22,13,17,3.064676617,2.5264326,51.74129353,201,22,14,26,2.497512438,2.5264326,72.63681592,201,1,3.91055532,96.06824926,0.021195422,0,17,18,28,15,30,2.37745098,2.63529875,77.94117647,204,16,18,19,17,19,18,14,19,20,18,213,HQ-CWF,63,1
20211216-1020-tdaley,Unnamed__Tributary_to_Meshoppen_Creek,41.77775713,-75.8475161,2021,12,16,2,72.3811696,43.49224182,55.22521631,-11.73297449,-28.88892778,17,5,8,4.51010101,2.306017495,11.61616162,198,17,9,13,3.853535354,2.306017495,35.35353535,198,1,8.803222094,45.7278481,37.3273878,8.141542002,14,15,24,11,20,2.829145729,2.456699638,64.8241206,199,14,11,9,13,19,14,12,8,11,10,150,CWF,63,1
20211216-1046-mshank,Laurel_Run,40.26239036,-77.49190996,2021,12,16,7.5,84.77900935,63.63055593,70.05730777,-6.426751838,-21.14845342,22,11,20,3.677884615,2.515274607,32.69230769,208,22,12,20,3.192307692,2.515274607,55.76923077,208,1,3.644294358,96.35570564,0,0,15,18,26,14,33,2.668269231,2.61223234,74.03846154,208,15,18,18,18,16,14,12,16,20,20,200,CWF,63,1
20211216-1145-tdaley,Unnamed__Tributary_to_Meshoppen_Creek,41.77609036,-75.84853597,2021,12,16,1.8,59.44867717,40.89556478,49.38518436,-8.489619584,-18.55311239,15,5,11,4.643979058,1.96481821,8.376963351,191,15,9,10,4.418848168,1.96481821,33.5078534,191,0,10.53423627,43.75470278,37.20842739,8.502633559,14,16,18,10,19,3.879581152,2.112397271,42.40837696,191,14,10,16,13,19,15,13,14,10,8,162,CWF,63,0
20211216-1152-mshank,Laurel_Run,40.27125243,-77.47756163,2021,12,16,12.5,74.04824129,57.89086628,67.15801942,-9.267153138,-16.15737501,19,8,14,3.661691542,2.497706177,38.30845771,201,19,12,17,3.218905473,2.497706177,56.21890547,201,1,3.764048117,96.2303044,0.005647484,0,16,18,21,12,24,2.930348259,2.524516273,66.66666667,201,18,17,17,19,19,19,16,17,19,16,211,CWF,63,1
20211216-1310-tdaley,Unnamed__Tributary_to_Meshoppen_Creek,41.74073684,-75.85766013,2021,12,16,3.3,76.59347744,56.50631825,63.9084511,-7.402132854,-20.08715919,22,10,17,4.465116279,2.454987066,17.6744186,215,22,13,19,4.088372093,2.454987066,33.48837209,215,1,8.236179015,40.88943212,46.06054908,4.813839789,14,15,28,15,26,3.572093023,2.550792593,49.76744186,215,15,10,13,14,18,13,13,12,11,10,158,CWF,63,1
20211216-1400-tdaley,Unnamed__Tributary_to_Meshoppen_Creek,41.73716443,-75.85991047,2021,12,16,2.1,71.63272965,52.43480849,60.37662776,-7.941819272,-19.19792116,20,10,14,4.489473684,2.245640364,15.26315789,190,20,12,15,3.763157895,2.245640364,36.84210526,190,1,6.500802568,64.28571429,23.59550562,5.617977528,13,15,22,13,24,3.175,2.337046905,55.5,200,16,10,15,14,18,13,13,15,13,12,167,CWF,63,1
20211220-0845-ablascovic,Stone_Creek,40.48238565,-76.23327933,2021,12,20,2.7,57.17742013,41.8531523,37.63720622,4.215946085,-15.32426783,17,6,13,4.936893204,1.663684786,11.16504854,206,17,8,4,5.548543689,1.663684786,7.281553398,206,0,13.9793383,67.68667451,18.07244671,0.261540473,14,15,19,9,8,3.273170732,1.739102623,61.95121951,205,7,13,15,14,16,15,9,13,10,15,156,CWF,63,0
20211220-0915-ablascovic,Stone_Creek,40.50620918,-76.21656611,2021,12,20,0.9,79.0118447,58.18723996,68.09919197,-9.911952009,-20.82460474,20,9,21,4.056338028,2.505235674,21.12676056,213,20,13,21,3.55399061,2.505235674,48.35680751,213,1,3.107937841,96.89206216,0,0,17,18,20,14,30,2.576190476,2.488708296,69.52380952,210,15,12,15,17,18,17,15,15,18,16,193,CWF,63,1
20211220-1000-jeremmille,Unnamed__Tributary_to_Muddy_Creek,40.19975532,-75.99133066,2021,12,20,6.4,57.14622156,51.61909891,51.15864739,0.460451525,-5.527122645,14,6,14,3.412371134,1.899024143,43.29896907,194,14,9,4,3.871134021,1.899024143,54.63917526,194,0,8.862433862,71.07032628,18.6122134,1.455026455,16,15,17,11,9,3.902564103,1.992334021,54.87179487,195,16,16,16,16,16,16,16,16,15,12,186,HQ-CWF,63,0
20211220-1100-mhoger,Unnamed__Tributary_to_Susquehanna_River,40.33690225,-76.90896332,2021,12,20,0.8,60.33784836,49.03711292,54.70316339,-5.666050471,-11.30073544,16,4,12,3.92893401,2.162034967,36.04060914,197,16,9,7,3.700507614,2.162034967,51.26903553,197,0,11.57285735,79.92042634,7.882537597,0.624178712,12,10,22,11,9,3.995073892,2.329208513,49.26108374,203,12,13,16,12,13,19,17,16,10,10,160,WWF,63,0
20211220-1115-jeremmille,Unnamed__Tributary_to_Muddy_Creek,40.20754186,-75.96430057,2021,12,20,3,56.29433244,46.07069548,47.89781382,-1.827118338,-10.22363696,12,4,5,3.395939086,1.960567935,47.20812183,197,12,5,3,3.578680203,1.960567935,58.37563452,197,0,8.684546616,73.59970808,16.82174786,0.893997446,11,11,16,6,5,3.030456853,2.044936032,73.60406091,197,12,14,14,14,12,13,8,12,8,8,137,HQ-CWF,63,0
20211220-1300-jeremmille,Unnamed__Tributary_to_Little_Conestoga,40.15519919,-75.96030134,2021,12,20,1.3,77.73240972,57.74599791,64.63191729,-6.88591938,-19.98641181,19,7,11,2.868544601,2.197580034,49.29577465,213,19,11,16,3.55399061,2.197580034,62.44131455,213,1,8.669267447,68.61725184,22.54009536,0.173385349,15,16,26,12,23,2.741784038,2.493798834,73.70892019,213,12,15,14,13,16,11,11,15,14,13,165,WWF,63,1
